text,label
"Stellt sich nur die Frage, ob die das entsprechende Potential an Verwaltungspersonal haben. Der Osten war mit Vortbildung und Umschulung nciht sehr fleißig, die Hoffnnung auf den sprudelnden Soli hat da die SIcht auf die Realität verstellt. Es werden bestimmt nicht viele Westdeutsche aus Spaß in den Osten gegangen sein, sondern eher um der Zuschläge für die Provinzverschickung willen, und die werden die Behörden nicht aus Jux auszahlen, sondern aus Not um einen Mangel zu kompensieren.  ",0
"Aufmerksamkeit erlangt dieses überflüssige Geschwafel erst dadurch, dass Medien, incl dieser Lektüre sich dem Thema annimmt und darüber berichtet.  ",0
"Man muss dazu sagen, dass es bisher Usus war, dass nur wenig Abgeordnete so spät nachts anwesend sind. Bisher war es allgemeiner Konsens, dass das alle so akzeptiert haben. Die AfD hat das ganz offensichtlich aus rein boshaften Gründen so durchziehen wollen. Außerdem waren auch sehr viele Abgeordnete der AfD nicht im Plenum. Wären alle AfD Abgeordneten erschienen, so hätten sie vielleicht sogar den Gesetzentwurf zurückweisen können.",0
"Unfassbar was mit den Kids heute los ist. Warte auf die Meldung, dass demnächst im Kindergarten Messerstechereien stattfinden.  Da die RP ja wieder nur die Hälfte schreibt kann man über die Herkunft nur spekulieren.",1
Was sollen die hier???,1
Ab zum Plastiktüten kleben würde ich sagen,0
"Alles nur Blabla.  Wehe, die Fortuna geht heute in Führung. Dann gibt es bei Borussia das große Flattern, und die guten Absichten, die ich mal unterstelle, sind wie vom Winde verweht.   Das gibt heute ein ganz verkrampftes Spiel. Zu mehr als einem Remis wird es meiner Meinung nach für Borussia nicht reichen.",0
"Zitat: ""...  Das Buch ist seit wenigen Tagen sowohl als Taschenbuch und als auch als E-Book bei Amazon druckfrisch bestellbar ..."". Zitatende. Ein ""als"" zuviel - aber ein druckfrisches E-Book - da ist Amazon der Konkurrenz mal wieder Meilen voraus! ;-)",0
"Wie das? Haben sie den Regierungs-Verweigerer Lindner abgesetzt und gegen einen verantwortungsbewußen Erwachsenen ausgewechselt? Und aus welcher andere Partei haben sie den abgeworben, denn sowas gab es in der FDP doch die letzten Jahre kaum noch?",0
Das ist m.E. ein Fall für den Staatsanwalt: Wirtschaftskriminalität usw.,0
"Wer hat denn mal, diesen Laden im Griff  gehabt? ",0
"Das sind Seenotretter....  Helfer, die Personen retten die unverschuldet in Not geraten sind, und ihnen gehört mein Hochachtung.  Beileid den Angehörigen.....",0
Ein toter DUH ist ein guter DUH.,1
"Maximale Distanz und geichzeitig Verteidigung  der rechtsextremen Identiären Bewegung?  Herr Meuthen, Sie sind ein Lügner.",1
"Hallo Triebel, vielleicht sind Sie einfach, berechtigterweise, bei diesem Thema etwas aufgeregt. ;-) Wie auch immer, ich teile ihre Einschätzung, dass die Bevölkerung seitens der Politik und Wirtschaft seit Jahrzehnten massiv über den Tisch gezogen wird. ",0
Das kann nicht sein! Der Deal wurde doch von 100 % Schulz eingefädelt.   Ein großes Maul alleine genügt eben noch lange nicht.,1
Der beste Bäcker ist Bäckerei Steingen in Ratingen / Lintorf.....,1
"da gibt es nichts zu kommentieren. Wolfsburg hat einfach aufgezeigt, wie man mit kampf und Ehrgeiz auch ohne spielerische mittel berge versetzen kann.  da hat rose noch viel vor sich. oder aber spielt die mannschaft schon gegen rose?? irgendwie ist alles nicht zu erklären. ich habe ja schon sehr viele spiele unserer Borussia gesehen, aber soviel hilflosig- bzw. Ratlosigkeit habe ich in den fast 50 jahren Borussia nicht gesehen.",0
"Ich bin zutiefst geschockt. Wenn das die neue Handschrift vom Sportvorstand ist, dann muss er aber viele Glück entwickeln.",0
"Polizei Deutschland: LÄCHERLICH hoch 3 Hauptaufgabe der Polizei: Bitten und Betteln, Reden und ermahnen. Videos drehn zur aufklärung.. bla bla bla  Sagt mal, spinn ich oder läuft hier was falsch?  Nehmt Euch mal ein Beispiel an den Polizeikräften z.B. in Russland. Die hätten diese Terroristen längst  völlig unter Kontrolle. Das man als einfacher Bürger den dieser Mumpitz überhaupt nicht interessiert, sich diesen terror gefallen lassen muss... unfassbar. ",1
"Die verkaufte Auflage beträgt 265.803 Exemplare, ein Minus von 32,7 Prozent seit 1998. Warum ??",0
"Tach renaissance.  Ein Tsunami hat nichts mit dem Klima zu tun, sondern wird durch Erdbeben verursacht. Braunkohleverstromung mag  ja an vielem Schuld sein, aber da kann die Braunkohle nun wirklich nichts dafür.",0
Straßenzahnärzte aus Kalkutta?,1
"Es braucht auch kein weiteres Material, weder in Bild noch in Ton, gegen diesen Strache. Denn er ist erledigt und zwar für alle Zeiten. Und das ist auch gut so. Und da das fragliche Video in Spanien gedreht wurde, wird es ja wohl auch in Spanien rechtlich behandelt werden müssen und ob sich die spanische Justiz diesen Tort antut, wage ich zu bezweifeln. ",0
"Rezo hat öffentlich seine politische Meinung geäußert.  DAS ist in Deutschland erlaubt,und nichts ungewöhnliches.  Jetzt erfährt er von der Politik und seitens der Medien Aufmerksamkeit,als würde von seiner Wortmeldung das Wohl und Wehe von einer deutschen,etablierten Partei abhängen.  Ich finde dieses Getöse einfach nur lächerlich.  Man sollte es nicht so hoch hängen,und zur Tagesordnung übergehen-meine Meinung!!!",0
"Ach? ""Warum Angela Merkel am Projekt ihres Vorgängers Gerhard Schröder stets festgehalten hat, bleibt eines der Rätsel, das die frühere Klimakanzlerin der Öffentlichkeit aufgibt"" Die gibt doch schon seit Jahren Rätsel auf, nur hat es keiner gemerkt. Und die Medien haben alles brav als ""alternativlos"" verkauft. Tja, irgendwann knallt man dann eben vor die Wand.",0
ÄäääH! 47 + 43 = 90 ! ,1
"Oh Mist, wie konnte ich nur meine Lieblingspartie ""die Grünen"" vergessen?!",0
"Wozu braucht man dann eigentlich die Sparkasse noch? Gebühren werden immer höher, Leistungen immer weniger, Filialen und Automaten auch. Aber Hauptsache  die Vorstände und Bankgewinne bleiben.",0
Heilsbringer? Hä?  Ach ja? Welchen Spieler hat Borussia Mönchengladbach denn schon mal für etliche Millionen verpflichtet? Oder faselst Du nicht von Euro?  ,1
"Wer, wie ich, Montag im Stadion war und den katastrophalen Zustand des Spielfelds gesehen hat, muss sich echt fragen, ob die Herrschaften bei D.Live noch alle Tassen im Schrank haben. Wie soll das Spielfeld zu vertretbaren Kosten die doppelte +2 Anzahl an Spielen aushalten? Das wird ein Verlustgeschäft! ",0
"Die Stadtverwaltung kriegt ja heute schon kaum was gebacken. Dann wird es nur noch schlimmer. Der interne Klüngel hat eben seinen Preis.  Wie sagt der Volksmund: ""Die Ratten verlassen das sinkende Schiff.""",1
"Diese  ""Elfmeterregel""  ist ein ganz großer  ""Sch . . . ."" !!!! -   Wenn du nicht mehr weiter weist,  dann hau die Pille halb-hoch mit Schmackes  in den Strafraum, irgend einen Arm wird man  schon treffen !!!! -   Diese Regel wurde von  ""Sesselp . . . . . . . . . .""  gemacht !!!! - ",1
:D  :D  :D  Suuuuuper lustig!!!!!!!!!!!!!!!!!! Elende Spießer und Langweiler! Alptraum hier!,1
aaaaaa,1
"""Viele Migranten verzweifeln an den Lebensbedingungen in den Lagern "" das halte ich für eine Lüge, denn der Weg nach Hause steht offen oder sind die Grenzen in diese Richtung geschlossen?  Die größte Mehrheit der Migranten droht zu Hause auch keine Gefahr, außer die Enttäuschung der Familie vielleicht, dass aus den Überweisungen aus Europa nichts wird....",1
Welche Lösung schlagen Sie für das kriminelle Pack aus der ganzem Welt vor? Gelsenkirchen Hbf. ist ein Begriff für Sie? Breitscheidplatz vielleicht?,1
"Lediglich einige S-Bahn Stationen mit Müll verschmutzt???  Ich glaube, die sind schon so an den Anblick gewöhnt, dass ihnen der Müll gar nicht meht auffällt. Die Tester sollten mal zum Vergleich nach Holland fahren und sich da einen Bahnhof ansehen. Dann wissen sie was Sauberkeit an Bahnhöfen bedeutet!",0
Da haben sich die kleinbürgerlichen rassistischen Spießer wohl zu früh gefreut. Die Bescheide sind aufgehoben. Richtig so.,1
"Die Ossis in Schmalkalden/Suhl leben halt hinter dem Mond bzw. 50 Jahre hinter der Realzeit zurück, die Region hat ja auch zu 23 % AfD gewählt. ",1
"das fatale ist hier gewesen, das sich die Politik vor den RWE Karren hat spannen lassen. Was ist illegal, was ist legal wenn kurzerhand die Baumhäuser nicht den ""Brandschutzbestimmungen"" entsprechen ?? Was ist mit den unzähligen Hochsitzen für Jäger in den Wäldern ? Auch ""Brandschutz"" geprüft ??",0
War überfällig!,1
"Wann besucht Trump endlich Dallas, um im offenen Auto durch die Stadt zu fahren.  (Ironie aus.)",1
"In Düsseldorf-Oberkassel gehören SUV's mittlerweile zum Status-Symbol. Wer was auf sich hält, fährt Geländewagen. Hinterm Steuer fast immer Frauen, die es gerademal schaffen übers Lenkrad zu gucken, ganz abgesehen von deren Fahrweise. Mit 70 km/h in 30-er Zonen.....anderen gerne mal die Vorfahrt nehmen und morgens Kinder zur Schule karren und mit ihrer Protzkarre alle Straßen und Gehwege versperren....da kann man nur noch kotzen..",1
"Die  katholische Kirche  wird sich  ????NIE????  ändern !!!! -   ALLES  was mehr oder weniger  ""weltlich""  ist -  wird  mehr oder weniger  ""verteufelt"" !!!! -   Meine Meinung =  Papst  Johannes XXIII  ist   LEIDER  viel zu früh  von dieser  ""Welt""  gegangen !!!! -  ALLE  seine  ""Nachfolger""  haben ihn  NICHT  verstanden !!!! - ",0
"Wenn es Waffen waren, dann waren sie echt und nicht ""täuschend echt"".",0
"Man fasst sich an den Kopf und glaubt es nicht. Was ist mit unserer Rechtsprechung los?  Islamische Hassprediger sollen ihre Strafe bis zum letzten Tag absitzen. Wenn unsere Richterschaft glaubt, dass diese Typen sich bessern, würde ich eher Hitler glauben, wenn er behauptet hätte, am liebsten Lämmlein zu hüten.",1
"Es hat den Anschein als ob man sich immer noch nicht im Klaren  ist wer sich hier integrieren muss. Ein trauriger Zustand, dass hier bis heute keine maßgeblichen Richtlinien der Politik erlassen wurden. Muss den Deutschland immer noch zu Kreuze kriechen? Wenn die Staatslenkerin es nicht für notwendig ansieht endlich klare Kannte zu zeigen, wer soll es dann tun?",0
"Das Ergebnis einer demokratischen Wahl gefällt den Partei-.Granden nicht. Deswegen muß solange gewählt werden,bis die Partei-Granden zufrieden sind!! HALLO??? WO SIND WIR HIER EIGENTLICH? WAS ERLAUBEN SICH KRAMP-KARRENBAUER??",0
"1,20 Meter verfügbare Gehwegbreite reiche doch für Fußgänger aus?  Es reichen auch 2 Meter Strasse aus,  Einbahnstraße und fertig. Nicht die hellste Kerze auf der Torte dieser Wollenhaupt.",1
"Ich beneide Zeitgenossen, die keine anderen Probleme haben als eine Comicfigur auf Werbeplakaten. ",0
"Dann lasst sie doch bitte unwissend, damit bestimmte Spezies nicht etwas ""Besonderes"" werden, sondern Menschen wie Du und Ich bleiben.",1
"Niveaulos ist fuer eine solche Art von TV noch zu hoch! Da die Privaten jedoch nicht staatlich zwangsfinanziert werden, muessen diese halt schauen, wie es Geld reinkommt! Und hier scheinen dem Beduerfniss ""einiger"" Zuschauer keine Grenzen gesetzt zu sein!",0
"Und warum funktioniert diese Section Control einwandfrei und ohne datenschutzrechtliche Problem z.B. in den Niederlanden und Österreich - beides EU-Mitglieder, in beiden Ländern gilt dieselbe DSGVO?! Heißt es nicht: Bundesrecht bricht Landesrecht und EU-Recht bricht Bundesrecht? Irgendetwas stimmt doch in diesem ganzen Rechtsgefüge nicht - blicken etwa unsere Parlamentarier wieder einmal nicht mehr durch - wie schon bei den Abstimmungen über den Maastricht-Vertrag und den Lissabon-Vertrag?",0
"Die Grünen sind Bolscheisten und langsam zeigen sie dieses widerliche Gesicht ganz offen im Tagesgeschäft.  Enteignung,  Verstaatlichung,  Unterdrückung der freien Meinungsäußerung, verbiegen vion Mehrheiten etc. . Und mit so einer Partei will Kubicki koalieren? Der Mann soll sich schämen!",1
Markus Kosma kann noch nicht einmal die Dörfer aufzählen die in SEINEM Tagebau noch vernichtet werden sollen !!! Der hat nun wirklich gar keine Ahnung von der Welt außerhalb des RWE Kosmos.,0
"Luschet, der Strippenzieher? Unter Spahn und Merz kann der nix werden! Bleibt also noch AKK. Sollte die letztgenannte das Rennen machen und tatsaechlich das Erbe der obersten und alleinigen Wahrheitssagerin antreten, so koennte er aufgrund seiner langjaehrigen Loyalitaet durchaus ein Ministeramt bekleiden. Was fuer ein Karrieresprung fuer den Steiger.       ",1
Wer betreutes Denken braucht - braucht auch betreutes Essen - am besten eine Rundumbetreuung.  Die (wenigen) anderen wissen selber was gut für sie ist und was nicht.,0
"Ja wir hatten ja da diesen Verbrecher als Finanzminister, der vorher in NRW seit Unwesen trieb und die Beweislast vollständig beim Bürger abgeladen hat und Alle Macht dem Staat. So ist es hier auch wieder. Normal wäre proaktive Begutschriftung und vor allem ""we are sorry for this shit"" aber der Staat gängelt munter.",1
"Herr Rasche, Sie vertreten hier IHRE Meinung. Ich mochte die Tatort mit Devid Striesow und kann nur bedauern, dass gestern der letzte aus Saarbrücken lief. Auch dieser Tatort war wieder sehr gut - meine Meinung.",0
"Das morden weltweit im Namen des Islam geht weiter.  Interessiert aber bei uns keine Sau mehr!  Aber wehe, in den USA oder bei uns wird wird ein Dunkelhäutiger Mensch ungerecht behandelt.  Dann ist das Geschrei insbesondere von R2G groß!  Ich glaube, ich will die Welt gar nicht mehr verstehen........",1
Ein interessantes Gespräch zum Thema findet man bei Heiseshow. https://www.youtube.com/watch?v=DYK5EVsPENQ,1
Waren die Schwätzer jemals bei dem Geländer was die RWE  hier verunstaltet hat. Der Grand Canyon ist in Millionen von Jahren erstanden und sieht schön aus. Das Gelände der RWE ist nur hässlich und in einigen Jahren erstanden. Wie ich das zum erstenmal gesehen habe sind mir die Tränen gekommen. Die Politiker die RWE unterstützen sollen in der Hölle verrotten,1
Ein Deutsche hat sich auch Ballermann schützen lassen und lebt da recht gut von.  Wer schlau ist...,0
"Eine Zeitung die das verhalten der Polizei als Rassimus bezeichnet, und das Verhalten dieser Muslime ( Provokant , Messer ) verhamlost. Werde ich nicht mehr unterstüzen. Mein Abo ist gekündigt.",1
"Sowohl das Mädchen als auch der Vater scheinen bei soviel Navität von einem anderen Stern zu kommen! Zum Glück sind die anderen Bewohner von größeren gesundheitlichen Schäden verschont geblieben, bis auf die Tatsache, dass das Haus auf unabsehbarer Zeit unbewohnbar ist. Kann man nur feststellen, schöne Bescherung! ",1
"Da kann man mal sehen. Gedanklich ist die Kirche noch im Mittelalter. Aber wenns ums Geld geht, werden sogar die modern. Wie war das noch? ""Du sollst keine Götter haben neben mir!""",0
"Geisels These von der ""Umwegrendite"" und ""Einnahmen rund um den Fußball"" ist fragwürdig. Bezeichnenderweise werden dazu auch keine Zahlen geliefert. Wer soll denn, außer ein paar Kneipenwirten in der Altstadt, sonst noch von Fortuna finanziell profitieren? Fußballmillionäre sollten nicht durch Steuermittel subventioniert werden. ",0
"Müssen da nicht auch türkische Firmen mitspielen, wenn man die Telefonnummern so manipulieren kann? Und könnte man die Call-Center in der Türkei nicht mit Unterstützung von türkischen Behörden unterbinden? Oder hat der türkische Staat da gar kein Interesse dran oder sind vielleicht sogar Beamte an dem Betrug beteiligt?",0
"Wenn man schlechte Musik macht, brauch' man sich nicht wundern, wenn die Zuhörer ""Aufhören"" rufen. Mann muss nicht immer alles auf irgendwelche ""politisch motivierte"" Tätigkeiten reduzieren. Scheint ja scheinbar mittlerweile gerne als ""Instrument"" zur Meinungsmache genutzt zu werden. Anstatt sich mal auf das Wesentliche zu konzentrieren. #wobleibtdielichterkette #machamdomdaslichtaus  *Ironie aus*",0
"„Dieses Land halten Deutsche als größte Gefahr für den Weltfrieden“ Ernsthaft jetzt, RP-Redaktion? Gibt es bei Euch nicht wenigstens einen Journalisten, der die deutsche Sprache beherrscht. Kleiner Hinweis: „sehen an ... als“ oder „halten ... für“. – Wundert Ihr Euch eigentlich manchmal darüber, warum immer weniger Menschen für Eure Produkte Geld ausgeben möchten?",1
