text,label
"tja chance für sultan daniel zimmermann ungnade fällt helfen gerichtsurteile sultan	",0
"faszinierend mär spritknappheit niedrigwasser aufrecht lange transportmöglichkeiten einzugehen stelle frage mangel luxemburg österreich benzin luft	",0
"kommentare verhindern bilder internet veröffentlicht instagram hochlädt	",0
"halt meckern trinke fröhlich	",0
"implizit artikel zeiten internet smartphone reisezentrum für fahrkartenverkauf auskünfte obsolet stimmig teilweise menschen kreditkarte smartphone pc buchen wochenlang platzkarten besorgen laden rechtzeitg buchen spontan geplante reisen für persoenn überhaupt stattfinden können	",0
"super für ps dieselfahrer zwerg vorbild	",0
"trump erdogan passen hervorragend zueinander lügen balken biegen fähnchen beliebig wind wehen tugenden präsident landes traurig charakterlich völlig ungeeignete menschen über menschen	",0
"genauso peinlich verhalten altparteien thema bundestagsvizepräsident	",0
"meldung paßt image stimmen blatter infantino verändert bock gärtner	",0
"spieß umgedreht tunnelblick entsteht neuestem bericht natürlich kommentierbar versuchten rechtsradikale rheinbad gelangen glück anhand ausweise erkannt gerufenen polizei abgewiesen aktion dringend nötig japan dürfen mitglieder yakuza öffentliche bäder	",0
"pkw verzichten lkw straßen zerstören umwelt verpesten mittelbar verursachten verkehrsbehinderungen lkw fahren billig müsste	",0
"widerlich abscheuliche verhalten verbrechen ähnlichen urteil geführt hätte ziehe zweifel dauer tatzeitpunkt urteil	",0
"kläger laufenden praktizierten taten kirche ablenken jahre kriegsende plötzlich schnapsidee kopf schütteln	",0
"wäre reine eliten subvention für kostenfrei eigner familienkarte freien eintritt gewähren sozialpass	",0
"unterschied übrigen tagen jahr halbwegs intelligenten möglichkeiten würde rad fahren wäre alternative	",0
"interessant wäre aufteilung wählergruppen würde gerne	",0
"verstehe herr maaßen aktuellen äußerungen luft zerrissen augen vollkommen für	",0
"wusste schwachen staat verlogene politiker leute zurücknehmen ländern verlangen unverschämtheit	",0
"grossteil follower eh gekauft einfacher lässt grösse vortäuschen internet	",0
"könnte hätte fahrradkette tragik über tod zweijährigen verbundenen rettungsmaßnahmen unzähligen retter für tod kindes öffentlich verantwortung schuhe schieben zeugt perfiden geisteshaltung netiquette näher eingehen	",0
"rp veröffentlichung bloß gedacht uhr donnerstag zahlen sonntag europawahlen wären union spd grüne linke afd fdp rest parteien glaube rp falsche zahlen zugespielt zahlen ungeprüft übernommen nehme günstigsten	",0
"bunt bestellt bunt	",0
"nee is afd verliert bild sonntag zustimmung gewinnt afd deutschlandtrend hinzu wat nu nächsten wahlen ergebnisse anschauen	",0
"bravo	",0
"wäre beziehung gladbach köln sticheleien gehört kommenden saison spuk eh	",0
"deutschland ansatzweise verstaendnis grenzen verantwortlichen politikern vorhanden land weitaus probleme backe	",0
"ordungsamt mitbürger vorgaben normale rücksichten helfen lächerlich geringen geldstrafen	",0
"herr kellermann begreifen erkennen borussia mönchengladbach europa blamagen peinlichkeiten erwarten hoffenheim glück spiel hätte verdientermaßen fette klatsche müssen chancen hoffenheims beser genutzt würden wäre möglich	",0
"moenchengladbach grosse anzahl ortsansaessigen logistikunternehmen sowas komplizierter einfacher	",0
"überschrift falsch lauten platz für schwere lkw plural lastkraftwagen lautet lastkraftwagen traurig mittlerweile renommierte blätter deutschen sprache mächtig	",0
"planfeststellungsverfahren text geschildert nächsten formal relevanten öffentlichkeitsbeteiligung auslegung pläne eröffnet straßen nrw donnerstag vorgelagerten terminen termin für eröffnung planfeststellungsverfahrens	",0
"genauso hätte textbausteine verlinken können auswendig gelernt interviews wiedergibt schlimm	",0
"rpo artikel über oper düsseldorf erscheint bildungsferne schichten hervorgekrochen kleffen los nischenprodukt oper ballett jedermanns geschmack abneigung schliessen düsseldorfer kunst kultur ablehnen zeigt menschen gestrickt	",0
"ausweitung impfpflicht falle begrüssen erkrankungsfall kostenfaktor für gemeinwesen vermeiden	",0
"polizei nrw zeit ausnahmsweise voraus porsche ab produziert jahre	",0
"busse innenstadt sonder garnicht ausbeutung gewinnmaximierung	",0
"interessannt trump zündet haus flammen stürzen us interessen nationen kopf hinhalten jahrelang verhandeln intelligente menschen atomsperrvertrag iran richtig herr maas konlikt not entstaden	",0
"weint meinung rückrunde schwer zurückgelassener chaotischer scherbenhaufen reise	",0
"gebe ab stau verzichten signaltöne während fahrt abgeschaltet nutze jetzigen auto smartphone für navigation halter gefährlich fahrbetrieb innerstädtisch unbeteiligte gefährdet plädiere für fahrverbote kaufen	",0
"falschanzeigen strafbar rigoros vorgehen prozess öffentlichkeit herstellen strafbar	",0
"gefahr für demokratie gezeigt hoffe thüringer sorgen für patriotischen aufbruch dirk	",0
"quatsch häuser denkt fundamenten dafür ausgelegt wohnungsabgleich über einwohnermeldeamt wundern wohnungen häuser leerstehen dafür datenschutz gelockert datenkranken deutschland	",0
"gesundheitsschädlichen diesel krebserregenden super plus super super adblue lpg strom kranenburg aldi penny öffentliche ladesäule newmotion freischaltbar ladestation für elektrofahrzeuge tankstelle freischaltbar	",0
"zurücklassen gehts absenkung leistungsansprüche freitags schule rrg politik	",0
"beispiel oh ausdruck verkneife kreativlos behörden parkkralle telefonnummer ergebnis telefonnummer tig angerufen schickt behörde angemessenen zeit netten mitarbeiter zwecks abkassierens fälligen bußgelden natürlich ort entfernt einnahme kralle deutschland land fehlenden konsequenz fehlenden behördlichen kreativität	",0
"freut schön demokratie funktioniert parteien repräsentieren wähler wählerinnen falsch gemeinsam regierung bilden	",0
"agenten politik	",0
"jap schnitzel poldi bäcker hinkel nächsten bereit dichtzumachen düsseldorf verkommt reinen kommerzstadt schlafen wohnen düsseldorf kaputt modernisiert gratulation liebe stadtplaner langer zeit weitergezogen stadt für bürger	",0
"säge trumps ast bewegung	",0
"gespannt the greatest lügenpräsident unbeschadet übersteht	",0
"länder sitten sicherheitsbedürfnisse gründen deutschland deutschland	",0
"gebraucht obergrenze fahrzeugen verbrauch über obergrenze grenzwertig grenze überschreiten obergrenze verbrauch könnte litern verbrauch liegen spritfresser eindämmen suvs bayrischen autoherstellern bundesverkehrsminister csu dieselskandal mautdesaster verfehlte verkehrspolitik	",0
"setze reul politikkarriere position rwe bekommt wettbüro offen	",0
"stelle	",0
"behörde voreilig schutzpatron privaten unternehmens publikation unternehmen anwälten kosten rechtsmittel	",0
"einbrüche kliniken land leben mutti schaffen	",0
"kleine geltungsbedürftiges polnisches trauerspiel höchst gefährlich reaktionär wundert polnische bürgerinnen längst flugzeug russland gesetzt	",0
"naivität graut eventuellen wahlrecht ab jahren	",0
"unsicher inkompetent beschreibung für politiker london berlin brüssel bürgerfreundlich effizient sparsam	",0
"italienern dürfte spätestens bedeutet salvini interessen vertritt kommenden wahlen solide mehrheit	",0
"aprilscherz	",0
"kommentare lese soory greta geld machtstreben	",0
"abitur umfangreich unterrichtsfremd stellen fragestellungen ungeschickt formuliert schulklasse besichtigt bauernhof fragen bauern alt antwortet anzahl tiere hof wurzel vervierfacht erfahrt	",0
"elan erneuerte galerie überzeugt fahren hilden überzeugt konsequent autofreie umfeld	",0
"mittlerweile lächerlich gewerkschaft abliefert schämen experten hausaufgaben machtgehabe igm zeugt können regierung kauft externe könner kenner bittere geschmack manipulation einflussnahme endlich verschwindet	",0
"ergebnis demokratischen wahl gefällt muß gewählt zufrieden erlauben	",0
"erdenklich hoffentliche genesung alexander sulzer völlig nebensächlich unerheblich	",0
"vorigen rückrunde spieler treffen tor tore spielgetöse fazit sch auftakt	",0
"errnsthafte koalitionsmöglichkiten rrg fdp mehrheitsbildung gebraucht	",0
"mehrheit passenden erfahrungen angekommen kosten zukunft möglicherweise kenntnis mehrheiten ländern eu menschen klug klüger	",0
"gedanke inselbewohner konsequent wären würden sitzungsgelder verzichten	",0
"merkel erteilt gerüchten alte regel spitze gelesen verstanden folgt absteigen warten wölfe hyänen	",0
"rechtsanspruch deutschen alternative für deutschland behauptet hätte rechtsanspruch für drohungen kubicki bezieht	",0
"großartige aktion klaas palina bernd	",0
"verantwortlichen stadt erkelenz hückelhovener verwaltung lehre wissen nahversorgungsprobleme löst	",0
"alte rheinische universelle erfahrung wat nix koss is och nix könn t en kommunen staat brot gunsten b hygienischer daseinsvorsorge anständig bezahltem gepflegtem reinigungspersonal sparen preis norbert sinofzik rheinstadt	",0
"fehlen düsseldorf bundesweit sorge schaffen	",0
"hindert frauen kandidation aufstellen	",0
"glauben regierenden leute daß blöde volk glaubt ekelhaft unsensible verhalten tage denke sindflut sogenannten volksparteien widerlich	",0
"ab berlin verkehrsministerium riesige kita einrichten ab etage einrichtung betreuten wohnens zentrumsnähe hardthöhe könnte sanatorium vorzugsweise für berliner luft geschädigte bundesbeamte ab berlin verbliebenen ministerien	",0
"familie stadt dicht besiedeltsten länder erde öko sozialisten regiert hinziehen teuer trifft	",0
"heimat herrn geisel künstlerisch wertvoll durchgehen für düsseldorf schande schwaben normalerweise geschmack negativ auftrumpfen hauptsache über gesprochen fehlt zeitfenster	",0
"aussenminister laeuft hoechstform mali berlin zwischendurch legt venezuelanischem volk nah pocht neuwahlen durchzufuehren merkel schergern all over the world	",0
"diktatur jahren jahrzehnten endlich auffliegt fragen ungläubig irrsinn möglich gesellschaft reinschliddern antwort aktuell läuft mehrheit schweigt hysterie widerstandslos wagt	",0
"super idee nerven zettel altpapier gehören besten ausdrucken	",0
"neusser schützenfackel spruch adenauer heuss überall neuss konny neuss überhaupt tochter beantworten lebende insider	",0
"moment aussieht zukunft herrn hecking nochmal	",0
"merkel alten gesundheitsminister hermann gröhe herrn spahn ersetzt schleierhaft süßen getue verwirren typ tore geöffnet minister ahnung für ermöglichen armes	",0
"soso aja ne klatsche verletzt trainer mannschaft urlaub leistung verloren alemannia aachen müssen wuppertaler fehlern lernen paderborn wuppertal	",0
"eltern deutsche nehme würde passen erwartungshaltung	",0
"erwarten veranstalter demonstranten veranstalter finanziert	",0
"schade park geschlossen kind hätte gerne	",0
"kenne aussage akks leuten generell benehmen können öffentlichkeit rülpsen furzen werfen gerne verkrampft akk ton vergriffen dafür entschuldigen ausflüchte	",0
"überschrift suggeriert tatsächlich passiert protestaktion schaden schäden gebäuden übergriffen afd autos flamen	",0
"gründer waldorfschule rudolf steiner auseinandersetzt feststellen antisemit rasssist waldorfschulen kenntnis distanziert wozu bohei kind afd politikers	",0
"ignorieren beste	",0
"na endlich fahrstil hoheit zeit chauffeur a b	",0
"menschen zurück holen	",0
"respekt argumentationen quatsch outing fahre suv verbrauche defensiven autobahnfahrt diesel normales auto nachmachen hirnloser krawall sachverstand sachlichkeit	",0
"beleidigungen schimpfwörter öffentlich meinungsäußerung fallen merkwürdig sämtlichen medien würden sämtliche kommentare wörtern abgelehnt zensiert völlig richtig hervorragend land zweierlei maß gemessen urteil richter beispiellos beschämend für land über sonne scheint	",0
"scharfe polizeikontrollen politik justiz gesetzte lachen	",0
"kleine weltweit rumgereicht lässt gerne rumreichen nachfolgerin jesus min ghandi fühlen ruhm lobhudelei schwer für wahren leben anonymität verschwinden hoffentlich schafft erarbeitet selbstbestimmtes erfülltes leben scheitern höhenflügen	",0
"geschichte	",0
"erkenntisse cia schließllich trump organisation massive wirtschaftliche interessen saudiarabien familie schwiegersohns	",0
"is tentakel über welt infiltriert deutschland überlegen deutschen terroristen frühere heimat zurückholen möchte resozialisierbar	",0
"trick medianeinkommen clever unberücksichtigt realeinkommen unteren drittel jahren sinken mittelschicht beginnt	",0
"planen prima	",0
"land grünen häuser wohnungseigentum enteignen truppe aidas welt ngos	",0
"gaijin hört möglichkeiten tor schiessen düsseldorfer halbzeit richtig punkte sack zählt	",0
"klasse meldung demnächst meldungen häme für bauarbeiten deutschland schnelle arbeit	",0
"aha los bashing presse willkommen positioniert presse verbindet namen merz afd schuft böses denkt hoffe	",0
"herr obb geissel anvertraute stadt bürger kümmern substanzlose interviews reicht halt herr geisel	",0
"funktioniert section control einwandfrei datenschutzrechtliche problem niederlanden österreich ländern dsgvo heißt bundesrecht bricht landesrecht bricht bundesrecht stimmt rechtsgefüge blicken parlamentarier abstimmungen über	",0
